event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
ETH6615,2021-04-06,2021,1,Political violence,Battles,Armed clash,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,Amhara Ethnic Militia (Ethiopia),NA,Identity militia,Rebel group-Identity militia,NA,231,Eastern Africa,Ethiopia,Oromia,Horo Gudru Wellega,Abe Dongoro,Tulu Wayo,9.61,36.9371,1,VOA,International,"On 6 April 2021, OLF-Shane militants attacked communities in the Mender area of Abe Dongoro (Horo Guduro Wolega, Oromia), killing 3 communal militia members and 3 civilians. Sources also indicated that 2 OLF-Shane members were killed by local militia in response.",8,NA,1753970531
ETH6620,2021-04-06,2021,1,Political violence,Battles,Armed clash,Afar Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-2023) Afar Special Forces,Identity militia,Somali Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-2023) Somali Regional Special Forces,Identity militia,Identity militia-Identity militia,NA,231,Eastern Africa,Ethiopia,Afar,Gabi-Zone 3,Hanruka,Melka Werer,9.5376,40.3935,2,Al Jazeera; BBC News,Regional-International,"On 6 April 2021, clashes between Somali and Afar ethnic militias supported by special forces from their respective regions were reported in disputed territory areas that are categorized under Afar zone's Gewane, Hanruk (Zone 3, Afar) [coded as Melka Werer], and Gelalu woredas. At least 100 fatalities were reported during the clashes, including civilians, which began on the 2 April and reduced on 6 April 2021. Fatalities spread across 15 events; 3 locations and 5 days.",7,NA,1719274346
ETH6617,2021-04-06,2021,1,Political violence,Battles,Armed clash,Afar Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-2023) Afar Special Forces,Identity militia,Somali Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-2023) Somali Regional Special Forces,Identity militia,Identity militia-Identity militia,NA,231,Eastern Africa,Ethiopia,Afar,Gabi-Zone 3,Gewane,Gewane,10.1664,40.6453,2,Al Jazeera; BBC News,Regional-International,"On 6 April 2021, clashes between Somali and Afar ethnic militias supported by special forces from their respective regions were reported in disputed territory areas that are categorized under Afar zone's Gewane (Zone 3, Afar), Hanruk, and Gelalu woredas. At least 100 fatalities were reported during the clashes, including civilians, which began on the 2 April and reduced on 6 April 2021. Fatalities spread across 15 events; 3 locations and 5 days.",6,NA,1690843495
ETH6618,2021-04-06,2021,1,Political violence,Battles,Armed clash,Afar Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-2023) Afar Special Forces,Identity militia,Somali Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-2023) Somali Regional Special Forces,Identity militia,Identity militia-Identity militia,NA,231,Eastern Africa,Ethiopia,Afar,Gabi-Zone 3,Gelalu,Herto Bouri,10.2739,40.5225,2,Al Jazeera; BBC News,Regional-International,"On 6 April 2021, clashes between Somali and Afar ethnic militias supported by special forces from their respective regions were reported in disputed territory areas that are categorized under Afar zone's Gewane, Hanruk, and Gelalu woredas (Zone 3, Afar) [coded as Herto Bouri]. At least 100 fatalities were reported during the clashes, including civilians, which began on the 2 April and reduced on 6 April 2021. Fatalities spread across 15 events; 3 locations and 5 days.",7,NA,1690843495
ETH6665,2021-04-06,2021,1,Political violence,Violence against civilians,Attack,Unidentified Ethnic Militia (Ethiopia),NA,Identity militia,Civilians (Ethiopia),NA,Civilians,Identity militia-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Benshangul/Gumuz,Metekel,Dangura,Manbuk,11.2833,36.2167,2,Undisclosed Source,Local partner-Other,"On 6 April 2021, ethnic militias from Mambuk town reportedly traveled to the neighboring area of Kitili and Azarti, Dangur woreda of Metekel zone [coded to Manbuk] and attacked the residents. There were no reports on casualties.",0,NA,1619476353
ETH6623,2021-04-07,2021,2,Political violence,Violence against civilians,Attack,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,Civilians (Ethiopia),Amhara Ethnic Group (Ethiopia),Civilians,Rebel group-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Oromia,Horo Gudru Wellega,Jarte Jardega,Jardega,9.8167,37.05,1,Deutsche Welle,International,"Around 7 April 2021 (week of), suspected OLF-Shane militants attacked Amhara residents in Jardega (Horo Guduro, Oromia), killing an unspecified number of people. Unspecified fatalities coded as 3.",3,NA,1755564837
ETH6624,2021-04-07,2021,2,Political violence,Violence against civilians,Attack,Gumayde People's Special Woreda Return Committee,NA,Identity militia,Civilians (Ethiopia),Koore Ethnic Group (Ethiopia),Civilians,Identity militia-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Oromia,West Guji,Gelana,Kele,6.083,38.0474,2,Addis Standard,National,"Around 7 April 2021 (week of), 12 civilians were killed and eight injured in attacks by militias associated with the Gumayde Peoples Special Woreda Return Committee in Bunit, Alfacho and Abulo Kebeles (locations could not be found, all coded to nearby city of Kele, Amaro zone, SNNPR). More than 11,000 ethnic Koore were reported to be internally displaced following the attacks.",12,NA,1754563409
ETH6625,2021-04-07,2021,2,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),Police Forces of Ethiopia (2018-); Police Forces of Ethiopia (2018-2023) Oromo Regional Special Forces,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,Horo Gudru Wellega,Guduru,Kombolcha,9.5084,37.4768,2,Undisclosed Source,Local partner-Other,"Around 7 April 2021 (week of), clashes between OLF-Shane militants and federal forces were reported in rural areas surrounding Kombolcha (Horo Guduro, Oromia). An unspecified number of soldiers were killed, unknown fatalities coded as 3. Hundreds of families were reportedly displaced into the Kombulcha town as a result of the violence.",3,NA,1753970531
ETH6622,2021-04-07,2021,2,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),Police Forces of Ethiopia (2018-); Police Forces of Ethiopia (2018-2023) Oromo Regional Special Forces,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,Horo Gudru Wellega,Abe Dongoro,Tulu Wayo,9.61,36.9371,1,Undisclosed Source; VOA,Local partner-Other,"Around 7 April 2021 (week of), clashes between OLF-Shane militants and federal forces were reported in Abe Dongoro (Horo Guduro, Oromia). 39 fatalities were reportedly inflicted by the federal forces on the OLF Shane militants.",39,NA,1753970531
ETH6667,2021-04-07,2021,1,Political violence,Battles,Armed clash,Unidentified Armed Group (Ethiopia),NA,Political militia,Military Forces of Ethiopia (2018-),NA,State forces,State forces-Political militia,NA,231,Eastern Africa,Ethiopia,Oromia,West Wellega,Guliso,Guliso,9.1667,35.4667,2,Undisclosed Source,Local partner-Other,"On 7 April 2021, fighting erupted between security forces and an UAG after a military vehicle attacked in the area of Fotoka, Guliso woreda of West Wellega zone. No fatalities were reported.",0,NA,1753970531
ETH6666,2021-04-07,2021,1,Political violence,Violence against civilians,Attack,Amhara Ethnic Militia (Ethiopia),NA,Identity militia,Civilians (Ethiopia),Gumuz Ethnic Group (Ethiopia),Civilians,Identity militia-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Benshangul/Gumuz,Metekel,Debati,Dibate,10.65,36.2155,2,Undisclosed Source,Local partner-Other,"On 7 April 2021, in the evening hours at least seven people were reportedly killed by suspected ethnic Amhara gunmen who came from the neighboring Amhara region in Sirben kebele, Dibate woreda of Metekel zone. An unknown number of ethnic Gumuz houses were reportedly burnt in the attack.",7,NA,1619476353
ETH6668,2021-04-08,2021,1,Political violence,Battles,Armed clash,Amhara Ethnic Militia (Ethiopia),Agaw-Qemant Ethnic Militia (Ethiopia),Identity militia,Gumuz Ethnic Militia (Ethiopia),NA,Identity militia,Identity militia-Identity militia,NA,231,Eastern Africa,Ethiopia,Benshangul/Gumuz,Metekel,Madira,Genete Mariam,11.0972,36.419,2,Undisclosed Source,Local partner-Other,"On 8 April 2021, fighting erupted between Gumuz and Amhara/Agew ethnic groups in Duhamaksegnit kebele, Mandura woreda of Metekel zone (Benshangul/Gumuz) [coded to Genete Mariam]. At least ten people were killed, and eight others injured, with several houses destroyed in the clash.",10,NA,1755564837
ETH6626,2021-04-08,2021,1,Political violence,Violence against civilians,Attack,TPLF: Tigray People's Liberation Front,NA,Political militia,Civilians (Ethiopia),NA,Civilians,Political militia-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Tigray,Central Tigray,Keyhe tekli,Kola Tambien,13.6645,38.9155,2,EBC,National,"On 8 April 2021, TPLF-associated forces reportedly ambushed a mini-bus carrying civilians near Kola Tambien town (Central, Tigray), killing an unspecified number of civilians. Unknown fatalities in an active conflict location coded as 10.",10,NA,1754563409
ETH6669,2021-04-08,2021,1,Political violence,Battles,Armed clash,Unidentified Armed Group (Ethiopia),NA,Political militia,Military Forces of Ethiopia (2018-),NA,State forces,State forces-Political militia,NA,231,Eastern Africa,Ethiopia,Oromia,West Wellega,Kiltu Kara,Kiltu Kara,9.6667,35.25,2,Undisclosed Source,Local partner-Other,"On 8 April 2021, an unidentified armed group ambushed an Ethiopian military convoy, sparking gunfights in between Kitu Kara and Gori towns (West Wolega, Oromia) [coded to Mana Sibu]. No fatalities were specified.",0,NA,1753970531
ETH6670,2021-04-08,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Ethiopia),NA,Protesters,NA,NA,NA,Protesters only,NA,231,Eastern Africa,Ethiopia,Afar,Awsi-Zone 1,Samera Logiya town,Semera,11.794,41.006,3,Undisclosed Source,Local partner-Other,"On 8 April 2021, protesters blocked roads to disrupt traffic along the main Ethiopia-Djibouti road to denounce ongoing clashes between Afar and Somali regions. Location not specified, coded to Semera (Awsi-Zone1, Afar).",0,crowd size=no report,1619476353
ETH6627,2021-04-09,2021,1,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),NA,Political militia,Civilians (Ethiopia),NaMA: National Movement of Amhara,Civilians,Political militia-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Benshangul/Gumuz,Metekel,Pawe,Gilgel Belles,11.1618,36.344,1,Addis Standard,National,"On 9 April 2021, a NAMA-registered candidate for Wenbera Woreda regional council of the Benishangul-Gumuz State was shot and killed by unidentified gunmen in Gilgel Belles (Metekel, Benishangul-Gumz).",1,NA,1754563409
ETH6628,2021-04-09,2021,1,Political violence,Violence against civilians,Attack,Military Forces of Ethiopia (2018-),NA,State forces,Civilians (Ethiopia),NA,Civilians,State forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Tigray,North Western Tigray,Selekleka,Selekleka town,14.1155,38.4756,1,Undisclosed Source,Local partner-Other,"On 9 April 2021, Ethiopian soldiers reportedly shot and killed at least 33 civilian men in Selekleka town (North Tigray, Tigray).",33,NA,1754354897
ETH6649,2021-04-10,2021,1,Political violence,Violence against civilians,Attack,Police Forces of Ethiopia (2018-),NA,State forces,Civilians (Ethiopia),NA,Civilians,State forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Oromia,East Wellega,Nekemte town,Nekemt,9.0833,36.55,1,Deutsche Welle,International,"On 10 April 2021, police forces responded to a grenade attack in Nekemt (East Wellega, Oromia) by beating and shooting at civilians. One person was reportedly killed.",1,NA,1755119489
ETH6648,2021-04-10,2021,1,Political violence,Explosions/Remote violence,Grenade,OLA: Oromo Liberation Army (Abba Torbee Splinter Faction),NA,Rebel group,Police Forces of Ethiopia (2018-),Civilians (Ethiopia),State forces,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,East Wellega,Nekemte town,Nekemt,9.0833,36.55,1,Deutsche Welle,International,"On 10 April 2021, militants associated with the OLF-Abba Torbe faction conducted an attack on federal police forces in Nekemt (East Wellega, Oromia) using a grenade, killing one civilian and wounding several security personnel.",1,NA,1753970531
ETH6647,2021-04-12,2021,1,Political violence,Battles,Armed clash,Agaw-Qemant Ethnic Militia (Ethiopia),NA,Identity militia,Police Forces of Ethiopia (2018-),NA,State forces,State forces-Identity militia,NA,231,Eastern Africa,Ethiopia,Amhara,Central Gondar,Aykel town,Aykel,12.55,37.0667,1,Amhara Media Corporation; Addis Standard,Subnational-National,"On 12 April 2021, clashes broke out between Qemant ethnic militias and Amhara regional special forces after a town hall meeting turned violent in Aykel town (Central Gondar, Amhara region), where six civilians were wounded in the crossfire. No fatalities were reported.",0,NA,1619476351
ETH6681,2021-04-14,2021,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Police Forces of Ethiopia (2018-2023) Amhara Regional Special Forces,NA,State forces,Qemant Democratic Party,Civilians (Somalia),Political militia,State forces-Political militia,NA,231,Eastern Africa,Ethiopia,Amhara,Central Gondar,Chilga 1,Seraba,12.5168,37.0268,1,Addis Standard,National,"On 14 April 2021, Amhara regional special forces reportedly fired mortar rounds at Qemant Democratic party militants in Seraba town (Central Gondar, Amhara). 3 civilians were killed when mortar rounds hit their house.",3,NA,1762291724
ETH6675,2021-04-14,2021,2,Demonstrations,Protests,Peaceful protest,Protesters (Ethiopia),Qemant Ethnic Group (Ethiopia),Protesters,NA,NA,NA,Protesters only,NA,231,Eastern Africa,Ethiopia,Amhara,Central Gondar,Aykel town,Aykel,12.55,37.0667,2,Addis Standard,National,"Around 14 April 2021 (week of), Qemant ethnic demonstrators blocked (means unspecified) roads near Aykel (Central Gondar, Amhara) in an attempt to stop Amhara special police from reaching the area after clashes were triggered earlier in the week. No further information.",0,crowd size=no report,1756769886
ETH6679,2021-04-14,2021,2,Political violence,Violence against civilians,Attack,Oromo Ethnic Militia (Ethiopia),OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,Identity militia,Civilians (Ethiopia),Amhara Ethnic Group (Ethiopia),Civilians,Identity militia-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Amhara,North Shewa,Menze Mama Midir,Molale,10.1175,39.6588,2,BBC News,International,"Around 14 April 2021 (week of), Oromo militias and suspected OLF-Shane militants attacked Amhara residents in areas surrounding Molale town (North Shewa), killing 10 people and injuring 8 others.",10,NA,1754410119
